date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:10:57	275426/275426	---M--	200	added ('OK')	image/jpeg	etag:%22639eda53-433e2%22	https://themewagon.github.io/star-admin2-free-admin-template/images/auth/register-bg.jpg	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/images/auth/register-bg.jpg	(from https://themewagon.github.io/star-admin2-free-admin-template/css/vertical-layout-light/style.css)
03:10:57	212664/212664	---M--	200	added ('OK')	image/jpeg	etag:%22639eda53-33eb8%22	https://themewagon.github.io/star-admin2-free-admin-template/images/auth/lockscreen-bg.jpg	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/images/auth/lockscreen-bg.jpg	(from https://themewagon.github.io/star-admin2-free-admin-template/css/vertical-layout-light/style.css)
03:10:58	14966/14966	---M-Z	200	added ('OK')	text/css	etag:W/%22639eda53-3a76%22	https://themewagon.github.io/star-admin2-free-admin-template/vendors/select2/select2.min.css	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/vendors/select2/select2.min.css	(from https://themewagon.github.io/star-admin2-free-admin-template/pages/forms/basic_elements.html)
03:10:58	16792/16792	---M-Z	200	added ('OK')	text/css	etag:W/%22639eda53-4198%22	https://themewagon.github.io/star-admin2-free-admin-template/vendors/select2-bootstrap-theme/select2-bootstrap.min.css	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/vendors/select2-bootstrap-theme/select2-bootstrap.min.css	(from https://themewagon.github.io/star-admin2-free-admin-template/pages/forms/basic_elements.html)
03:10:58	39749/39749	---M-Z	200	added ('OK')	application/javascript	etag:W/%22639eda53-9b45%22	https://themewagon.github.io/star-admin2-free-admin-template/vendors/typeahead.js/typeahead.bundle.min.js	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/vendors/typeahead.js/typeahead.bundle.min.js	(from https://themewagon.github.io/star-admin2-free-admin-template/pages/forms/basic_elements.html)
03:10:58	70851/70851	---M-Z	200	added ('OK')	application/javascript	etag:W/%22639eda53-114c3%22	https://themewagon.github.io/star-admin2-free-admin-template/vendors/select2/select2.min.js	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/vendors/select2/select2.min.js	(from https://themewagon.github.io/star-admin2-free-admin-template/pages/forms/basic_elements.html)
03:10:59	398/398	---M-Z	200	added ('OK')	application/javascript	etag:W/%22639eda53-18e%22	https://themewagon.github.io/star-admin2-free-admin-template/js/file-upload.js	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/js/file-upload.js	(from https://themewagon.github.io/star-admin2-free-admin-template/pages/forms/basic_elements.html)
03:10:59	1929/1929	---M-Z	200	added ('OK')	application/javascript	etag:W/%22639eda53-789%22	https://themewagon.github.io/star-admin2-free-admin-template/js/typeahead.js	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/js/typeahead.js	(from https://themewagon.github.io/star-admin2-free-admin-template/pages/forms/basic_elements.html)
03:10:59	237/237	---M--	200	added ('OK')	application/javascript	etag:%22639eda53-ed%22	https://themewagon.github.io/star-admin2-free-admin-template/js/select2.js	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/js/select2.js	(from https://themewagon.github.io/star-admin2-free-admin-template/pages/forms/basic_elements.html)
03:10:59	8010/8010	---M-Z	200	added ('OK')	application/javascript	etag:W/%22639eda53-1f4a%22	https://themewagon.github.io/star-admin2-free-admin-template/js/chart.js	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/js/chart.js	(from https://themewagon.github.io/star-admin2-free-admin-template/pages/charts/chartjs.html)
03:11:00	18358/18358	---M--	200	added ('OK')	image/jpeg	etag:%22639eda53-47b6%22	https://themewagon.github.io/star-admin2-free-admin-template/images/faces/face7.jpg	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/images/faces/face7.jpg	(from https://themewagon.github.io/star-admin2-free-admin-template/pages/tables/basic-table.html)
03:11:00	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22648c837f-24a3%22	https://themewagon.github.io/star-admin2-free-admin-template/pages/samples/register.html	G:/HTTPTRAIK/Admin-Panel-03/themewagon.github.io/star-admin2-free-admin-template/pages/samples/register.html	(from https://themewagon.github.io/star-admin2-free-admin-template/pages/samples/login.html)
